q_200K	E_200K	int_200K	err_200K
0.6506137517745431	0.75	18.41175137538972	0.1835837394925706
0.6506137517745431	1	14.31468431735538	0.1622976775879631
0.6506137517745431	1.25	9.609355762751669	0.1333144237352235
0.6506137517745431	1.5	3.464204942947874	0.08025679468824493
0.6506137517745431	1.75	0.8720258517619319	0.04036113097931986
0.6506137517745431	2	0.6459296903317747	0.03488474345072651
0.6506137517745431	2.25	0.5720204289311993	0.03286821175082717
0.6506137517745431	2.5	0.5478043057574489	0.03228625797694312
0.6506137517745431	2.75	0.5722624872001998	0.03310218574398068
0.6506137517745431	3.75	0.4837913020809461	0.03362985634267526
0.6506137517745431	4	0.4741285168074527	0.03344671726843965
0.6506137517745431	4.25	0.4167208319524021	0.03141608129576812
0.6506137517745431	4.5	0.4320951146818438	0.03212159818677416
0.6506137517745431	5	0.3950843469449891	0.03606943800633976
0.6506137517745431	5.25	0.4100073245668334	0.03682258331264656
0.6506137517745431	5.5	0.3530769664079331	0.03429677000283426
0.6506137517745431	5.75	0.3651742234022756	0.03333809115814344
0.6506137517745431	6	0.3488907708645172	0.0326785904762489
0.6506137517745431	6.25	0.3533806635387199	0.03309942705245986
0.6506137517745431	6.5	0.3120717015014881	0.03120921164426807
0.6506137517745431	6.75	0.3768421682909983	0.03677867594872987
0.6506137517745431	7	0.401143204757155	0.03807725679966678
0.6506137517745431	7.25	0.3330790525703538	0.04039461476521959
0.6506137517745431	7.5	0.2965643867913738	0.04421196671402255
0.6506137517745431	7.75	0.3250589804443069	0.05417652881496652
0.6506137517745431	8	0.3331939075331907	0.1004617463294315
0.6783807414709399	-2.75	1.712337111179022	0.05399904577922608
0.6783807414709399	-2.5	1.960522967947058	0.05790073897574081
0.6783807414709399	-2.25	2.606346334735079	0.06695404329606559
0.6783807414709399	-2	2.919722986675202	0.0710395876282036
0.6783807414709399	-1.75	3.857695057255806	0.08185680581364398
0.6783807414709399	-1.5	6.467938813281643	0.1062705088812485
0.6783807414709399	3	0.5241378886820661	0.03178767060999273
0.6783807414709399	3.25	0.5215765354294352	0.03180909865136181
0.6783807414709399	3.5	0.4521404627404408	0.02969118748974993
0.6783807414709399	3.75	0.470139036247576	0.03035402123749579
0.6783807414709399	4	0.4127792206877432	0.02855719417716974
0.6783807414709399	4.75	0.4016309708776233	0.0310833066382759
0.6783807414709399	5	0.382260637235513	0.03041526515918591
0.6783807414709399	5.25	0.4539056333083886	0.03328730924890214
0.6783807414709399	5.75	0.3221540136236721	0.03288259517050308
0.6783807414709399	6	0.3583611714445106	0.03480968739827604
0.6783807414709399	6.25	0.3797607250194837	0.03424463738436711
0.6783807414709399	6.5	0.3763214021465022	0.03421431604181677
